Transaction_ID,Date,Month,Day_of_Week,Category,Brand,Quantity,Unit_Price,Discount_Rate,Gross_Amount,Discount_Amount,Net_Amount,Payment_Method,Customer_Age,Customer_Gender,Weather,Is_Holiday_Month,Revenue_per_unit,Age_Group,Is_Weekend
d4d18236-4702-490a-8dca-ffe459aa5f6d,2024-12-18,December,Wednesday,Gin,Bombay Sapphire,4,87.06,0.14,348.24,48.75,299.49,Credit Card,51,Other,Snowy,1,3.4400413507925567,51-60,False
f5d7859d-5f53-4496-b6b5-dcd915650a97,2025-05-18,May,Sunday,Brandy,Hennessy,6,107.91,0.08,647.46,51.8,595.66,Mobile Payment,28,Other,Rainy,0,5.519970345658419,21-30,True
c67df761-d0a3-461c-b4c2-c0d540ae6bf6,2024-09-28,September,Saturday,Vodka,Smirnoff,6,65.95,0.1,395.7,39.57,356.13,Credit Card,39,Male,Cloudy,0,5.3999999999999995,31-40,True
f64932cc-3890-4bbf-9dca-8b69d35d19c0,2025-01-09,January,Thursday,Beer,Heineken,6,80.45,0.21,482.7,101.37,381.33,Mobile Payment,23,Other,Rainy,0,4.739962709757613,21-30,False
a59ed37f-9413-42b0-b7dc-9f9e0e145fd1,2024-10-09,October,Wednesday,Wine,Sutter Home,4,58.85,0.13,235.4,30.6,204.8,Mobile Payment,61,Male,Snowy,0,3.480033984706882,61-70,False
de326a1a-c2df-4e03-9c3c-1f981fe120f6,2024-07-05,July,Friday,Tequila,Patron,4,18.74,0.18,74.96,13.49,61.47,Mobile Payment,43,Female,Sunny,1,3.2801494130202777,41-50,False
f707280f-e82e-470b-9b70-7c884777fa67,2025-03-27,March,Thursday,Vodka,Smirnoff,6,65.41,0.08,392.46,31.4,361.06,Mobile Payment,34,Other,Cloudy,0,5.519951077816848,31-40,False
29bc7ec5-de75-4b34-8cd8-ad05b24286b3,2025-01-02,January,Thursday,Brandy,Hennessy,6,119.15,0.04,714.9,28.6,686.3,Cash,24,Female,Rainy,0,5.75996642887117,21-30,False
21ddb5d5-54ae-45c3-bef0-f52084e26f90,2025-04-04,April,Friday,Gin,Beefeater,4,85.81,0.14,343.24,48.05,295.19,Mobile Payment,28,Other,Snowy,0,3.440041953152313,21-30,False
92fc1dd7-2102-45d0-a984-a31c82f3d833,2024-11-01,November,Friday,Tequila,Patron,5,35.99,0.05,179.95,9.0,170.95,Debit Card,26,Other,Snowy,1,4.749930536260072,21-30,False
6f3aafd8-6bb5-45af-95b1-1027108f8aa5,2024-07-14,July,Sunday,Brandy,E&J,2,66.28,0.11,132.56,14.58,117.98,Credit Card,54,Male,Cloudy,1,1.78002414001207,51-60,True
564ce121-ec2a-4a33-a55e-d33b5ffe96d2,2024-09-18,September,Wednesday,Tequila,Patron,1,102.77,0.13,102.77,13.36,89.41,Credit Card,43,Female,Snowy,0,0.870000973046609,41-50,False
c89b7e48-93d8-4489-a925-ecbe469c8ef8,2024-11-29,November,Friday,Rum,Bacardi,5,81.26,0.2,406.3,81.26,325.04,Debit Card,49,Other,Cloudy,1,4.0,41-50,False
53717cd0-9b9d-4551-a986-64598918beca,2025-04-11,April,Friday,Tequila,Jose Cuervo,3,104.18,0.16,312.54,50.01,262.53,Credit Card,60,Other,Sunny,0,2.5199654444231134,51-60,False
ca291ac2-f91a-4078-b444-65411c3beb4f,2024-06-20,June,Thursday,Gin,Bombay Sapphire,4,113.96,0.03,455.84,13.68,442.16,Mobile Payment,59,Male,Cloudy,0,3.8799578799578804,51-60,False
3b7c25b2-b056-42c3-b54d-78fed76a4507,2024-09-29,September,Sunday,Vodka,Absolut,5,52.04,0.07,260.2,18.21,241.99,Mobile Payment,37,Male,Rainy,0,4.650076863950807,31-40,True
3d80c9e4-9973-47c8-b884-3b4daef2d82f,2025-05-30,May,Friday,Vodka,Smirnoff,3,105.93,0.16,317.79,50.85,266.94,Debit Card,37,Male,Sunny,0,2.519966015293118,31-40,False
bea19c43-f54e-4300-98b2-bf77da0ec770,2024-08-09,August,Friday,Wine,Sutter Home,6,78.54,0.14,471.24,65.97,405.27,Debit Card,44,Male,Rainy,0,5.160045836516424,41-50,False
17e2767d-1966-495f-8d3e-f8521e804918,2024-10-25,October,Friday,Beer,Budweiser,3,116.0,0.16,348.0,55.68,292.32,Debit Card,61,Female,Snowy,0,2.52,61-70,False
73bcfac4-fa1b-4acc-9178-a87c1a57404d,2024-11-08,November,Friday,Wine,Sutter Home,6,41.49,0.02,248.94,4.98,243.96,Mobile Payment,62,Other,Sunny,1,5.87997107736804,61-70,False
ac47b039-fcd7-4af2-a9c4-2f53354f2dab,2024-11-12,November,Tuesday,Gin,Bombay Sapphire,3,110.84,0.03,332.52,9.98,322.54,Credit Card,41,Female,Rainy,1,2.909960303139661,41-50,False
f0f28284-e515-46b3-b930-397b1415e202,2024-06-06,June,Thursday,Tequila,Jose Cuervo,3,104.12,0.05,312.36,15.62,296.74,Mobile Payment,34,Male,Cloudy,0,2.8499807913945445,31-40,False
0ca352c9-bc29-4d49-a73e-7375a75ef145,2024-09-29,September,Sunday,Brandy,Paul Masson,3,37.77,0.08,113.31,9.06,104.25,Credit Card,32,Other,Sunny,0,2.7601270849880857,31-40,True
c9ed7c06-fc57-4f54-a2bf-e9e3eaf62a8b,2024-12-29,December,Sunday,Whiskey,Jack Daniels,5,38.71,0.14,193.55,27.1,166.45,Debit Card,47,Female,Rainy,1,4.2999225006458275,41-50,True
916ad982-dd74-4a09-8d94-876cef28d641,2025-01-11,January,Saturday,Tequila,Don Julio,6,109.01,0.15,654.06,98.11,555.95,Debit Card,27,Male,Cloudy,0,5.099990826529677,21-30,True
ba4bbbb8-1975-45f6-aeec-17dbe87ac0cb,2025-01-16,January,Thursday,Vodka,Absolut,5,58.45,0.14,292.25,40.92,251.33,Cash,58,Other,Sunny,0,4.299914456800685,51-60,False
20596427-9f60-4e7e-8ea7-dd142371a27d,2024-06-24,June,Monday,Vodka,Absolut,5,20.49,0.12,102.45,12.29,90.16,Cash,49,Male,Cloudy,0,4.400195217179112,41-50,False
2ce9f236-7876-4982-8157-bb85baae9f48,2025-02-21,February,Friday,Vodka,Grey Goose,2,97.35,0.16,194.7,31.15,163.55,Debit Card,26,Male,Snowy,0,1.6800205444273244,21-30,False
303b04c8-5baf-4368-9257-a3535afda7e2,2025-05-06,May,Tuesday,Beer,Heineken,6,58.56,0.18,351.36,63.24,288.12,Credit Card,25,Female,Cloudy,0,4.920081967213115,21-30,False
6dc01f79-6411-4aca-b0c0-92fba842f4a6,2024-08-05,August,Monday,Tequila,Don Julio,6,119.02,0.01,714.12,7.14,706.98,Mobile Payment,51,Female,Cloudy,0,5.940010082339103,51-60,False
d5884ce0-6dba-4135-8a4f-170edea57ec4,2024-07-19,July,Friday,Wine,Yellow Tail,5,70.93,0.14,354.65,49.65,305.0,Credit Card,32,Other,Snowy,1,4.30001409840688,31-40,False
256c2efd-af8e-4fd9-9ede-c850146e2011,2024-06-06,June,Thursday,Rum,Bacardi,3,16.65,0.07,49.95,3.5,46.45,Mobile Payment,64,Male,Cloudy,0,2.7897897897897903,61-70,False
b12b8b98-adb4-4991-946c-58ebdf48df17,2025-01-24,January,Friday,Whiskey,Jameson,5,14.18,0.16,70.9,11.34,59.56,Credit Card,40,Female,Snowy,0,4.200282087447109,31-40,False
9b83edb1-f4d9-426e-b6be-3040f89a41c0,2024-07-05,July,Friday,Tequila,Don Julio,6,97.1,0.22,582.6,128.17,454.43,Mobile Payment,43,Female,Rainy,1,4.680020597322349,41-50,False
769250ef-528d-445b-a95d-66021b6c5849,2024-06-21,June,Friday,Tequila,Patron,3,33.32,0.2,99.96,19.99,79.97,Debit Card,54,Male,Cloudy,0,2.400060024009604,51-60,False
55196ff4-c244-4103-b9c5-32de9bc1e611,2025-04-14,April,Monday,Whiskey,Jack Daniels,6,85.89,0.06,515.34,30.92,484.42,Debit Card,42,Male,Cloudy,0,5.640004657119571,41-50,False
1cbbb3c7-91f1-42fb-b69e-18c2c5ae13d9,2024-09-11,September,Wednesday,Tequila,Patron,5,92.07,0.11,460.35,50.64,409.71,Mobile Payment,65,Male,Sunny,0,4.449983708048224,61-70,False
4abc84ed-3585-48db-a5be-0034cade9396,2024-06-06,June,Thursday,Rum,Bacardi,3,89.81,0.15,269.43,40.41,229.02,Credit Card,55,Other,Snowy,0,2.5500501057788667,51-60,False
f4272fdb-f48d-4bc4-a194-dfef21d99ad6,2025-04-06,April,Sunday,Brandy,Paul Masson,3,37.21,0.02,111.63,2.23,109.4,Debit Card,61,Female,Cloudy,0,2.9400698736898683,61-70,True
3b9b8396-e66d-47f4-aec6-3a668348c627,2024-12-28,December,Saturday,Brandy,E&J,4,40.9,0.02,163.6,3.27,160.33,Cash,36,Male,Snowy,1,3.9200488997555016,31-40,True
cb0337c3-f7cd-44da-9d9e-9450acadc571,2024-07-15,July,Monday,Brandy,Paul Masson,2,100.4,0.05,200.8,10.04,190.76,Credit Card,32,Other,Sunny,1,1.9,31-40,False
8afe18b4-7b38-4ffd-be12-dc2d6e4409c6,2024-12-14,December,Saturday,Tequila,Jose Cuervo,3,90.25,0.15,270.75,40.61,230.14,Cash,28,Female,Sunny,1,2.550027700831025,21-30,True
839a76e9-0e22-4ee9-9904-f230fc68eab3,2024-12-17,December,Tuesday,Tequila,Patron,6,77.64,0.12,465.84,55.9,409.94,Mobile Payment,50,Other,Snowy,1,5.280010303967027,41-50,False
6bafe571-e352-4834-843d-d9e15f47b207,2024-06-18,June,Tuesday,Wine,Barefoot,2,75.14,0.13,150.28,19.54,130.74,Credit Card,61,Male,Rainy,0,1.7399520894330585,61-70,False
746b9e6b-f23f-4116-8048-3a521a03c388,2024-12-07,December,Saturday,Beer,Heineken,1,118.71,0.08,118.71,9.5,109.21,Debit Card,26,Female,Rainy,1,0.9199730435515121,21-30,True
15d41852-3645-4904-847e-50feaa8f46b8,2025-04-20,April,Sunday,Vodka,Grey Goose,6,59.1,0.1,354.6,35.46,319.14,Mobile Payment,50,Other,Sunny,0,5.3999999999999995,41-50,True
fce05f42-3f57-496f-9934-7be22129e562,2025-01-22,January,Wednesday,Wine,Barefoot,1,112.49,0.01,112.49,1.12,111.37,Cash,39,Other,Snowy,0,0.9900435594275048,31-40,False
b75245d1-1210-4a26-9196-acc65ff716e0,2024-07-12,July,Friday,Brandy,Paul Masson,5,18.97,0.23,94.85,21.82,73.03,Debit Card,30,Male,Rainy,1,3.8497627833421193,21-30,False
126f446d-b46d-49c9-8f7d-0277d64afbc0,2024-07-06,July,Saturday,Rum,Bacardi,5,78.1,0.04,390.5,15.62,374.88,Cash,35,Other,Sunny,1,4.800000000000001,31-40,True
6d5c340a-7108-4c2a-9ab2-b1a78dc23727,2024-12-14,December,Saturday,Brandy,Paul Masson,4,84.55,0.05,338.2,16.91,321.29,Debit Card,51,Male,Rainy,1,3.8000000000000003,51-60,True
24ca3ab1-1b6c-48e3-84ac-bad6e7897ac4,2024-06-06,June,Thursday,Beer,Budweiser,1,27.46,0.05,27.46,1.37,26.09,Cash,43,Male,Rainy,0,0.9501092498179169,41-50,False
1f0372ca-dd4e-4f8a-bec3-52fe27936a0e,2025-05-02,May,Friday,Vodka,Absolut,2,79.7,0.02,159.4,3.19,156.21,Cash,49,Female,Cloudy,0,1.9599749058971143,41-50,False
16ceb4ac-2d20-405d-8eb7-b8a9cbe45ecc,2024-10-19,October,Saturday,Vodka,Absolut,5,36.27,0.2,181.35,36.27,145.08,Cash,38,Male,Snowy,0,4.0,31-40,True
e7f7e75b-e6b2-4231-894d-d4ab3e723c53,2024-07-01,July,Monday,Tequila,Don Julio,6,33.88,0.1,203.28,20.33,182.95,Mobile Payment,56,Other,Sunny,1,5.3999409681227855,51-60,False
4b613a81-826b-41ea-be89-b55638a8b847,2024-11-03,November,Sunday,Vodka,Absolut,6,104.77,0.08,628.62,50.29,578.33,Cash,23,Female,Cloudy,1,5.519996182113201,21-30,True
7c1ea1b8-980a-49fc-8d50-e1a4698a5e84,2024-12-18,December,Wednesday,Brandy,Paul Masson,6,53.57,0.22,321.42,70.71,250.71,Credit Card,27,Other,Cloudy,1,4.680044801194699,21-30,False
e36bd0e8-7d04-4c79-b812-ffe756f02019,2025-03-26,March,Wednesday,Gin,Tanqueray,5,41.77,0.19,208.85,39.68,169.17,Cash,32,Female,Sunny,0,4.050035910940866,31-40,False
b17aa59a-e4f2-41dc-8a8a-2d65f09861d7,2024-07-10,July,Wednesday,Beer,Budweiser,6,107.54,0.15,645.24,96.79,548.45,Credit Card,55,Other,Sunny,1,5.099962804537847,51-60,False
8b065ba8-8c33-47ac-b890-f2ab58d59fc1,2025-05-21,May,Wednesday,Wine,Yellow Tail,6,25.67,0.09,154.02,13.86,140.16,Cash,25,Female,Cloudy,0,5.460070120763537,21-30,False
9ce63433-fa89-4d03-9eb3-9dfbf3a096b4,2024-11-10,November,Sunday,Beer,Heineken,5,58.75,0.17,293.75,49.94,243.81,Credit Card,35,Female,Rainy,1,4.149957446808511,31-40,True
4891c654-965c-41a9-9b56-3b540ca5c636,2025-03-15,March,Saturday,Tequila,Don Julio,6,58.62,0.24,351.72,84.41,267.31,Credit Card,65,Male,Cloudy,0,4.560047765267827,61-70,True
84b11e1a-a70e-40b6-af3d-a72ed36fb6fe,2025-04-13,April,Sunday,Wine,Sutter Home,1,15.72,0.12,15.72,1.89,13.83,Mobile Payment,28,Other,Rainy,0,0.8797709923664122,21-30,True
28272693-1b9c-4e26-b3a1-84082d8d81e2,2024-11-01,November,Friday,Gin,Beefeater,5,93.61,0.21,468.05,98.29,369.76,Debit Card,23,Other,Sunny,1,3.950005341309689,21-30,False
3a619f2d-dbac-4bf3-adb7-66c1e4f69582,2025-01-31,January,Friday,Gin,Beefeater,3,77.8,0.13,233.4,30.34,203.06,Credit Card,22,Male,Cloudy,0,2.610025706940874,21-30,False
971b5b43-4be7-4762-b46d-6a8f1b80b76a,2025-02-22,February,Saturday,Vodka,Absolut,2,34.17,0.14,68.34,9.57,58.77,Debit Card,34,Female,Snowy,0,1.7199297629499561,31-40,True
490da4a5-c47c-411d-8259-73cf29e62dfd,2024-06-22,June,Saturday,Wine,Sutter Home,5,44.56,0.01,222.8,2.23,220.57,Cash,22,Female,Snowy,0,4.9499551166965885,21-30,True
cfa2fc7d-b009-46f2-be33-b776584805e0,2025-05-04,May,Sunday,Beer,Corona,6,93.68,0.24,562.08,134.9,427.18,Credit Card,46,Female,Snowy,0,4.55999146029035,41-50,True
2b1a031e-7d41-422c-8f22-a70b33c2e3b8,2025-03-07,March,Friday,Tequila,Patron,1,74.86,0.12,74.86,8.98,65.88,Debit Card,55,Male,Cloudy,0,0.8800427464600588,51-60,False
0c0e9962-649f-4d1e-ae28-f95400a9514d,2024-10-30,October,Wednesday,Tequila,Patron,5,63.82,0.13,319.1,41.48,277.62,Debit Card,57,Female,Snowy,0,4.350047007207772,51-60,False
136c9095-fd22-44a3-b44a-d9c290b0b26d,2024-10-17,October,Thursday,Beer,Budweiser,5,74.47,0.19,372.35,70.75,301.6,Credit Card,60,Male,Snowy,0,4.04995300120854,51-60,False
c8bd82e1-ad97-4b1a-abff-a83ec4461a0b,2025-02-15,February,Saturday,Wine,Yellow Tail,2,57.06,0.21,114.12,23.97,90.15,Mobile Payment,60,Male,Rainy,0,1.5799158780231335,51-60,True
7a4918d2-51e4-43b6-9950-eaf402182230,2024-08-06,August,Tuesday,Wine,Sutter Home,1,108.33,0.17,108.33,18.42,89.91,Credit Card,25,Female,Snowy,0,0.8299639988922736,21-30,False
67ff75d6-0d27-46c4-b6fc-2e42ea33845e,2024-09-08,September,Sunday,Gin,Bombay Sapphire,4,89.03,0.13,356.12,46.3,309.82,Cash,27,Male,Sunny,0,3.4799505784567,21-30,True
ed31e782-befb-4796-b444-f4907edb519d,2024-10-09,October,Wednesday,Beer,Corona,4,39.59,0.17,158.36,26.92,131.44,Debit Card,23,Female,Sunny,0,3.320030310684516,21-30,False
2b71696f-5018-4042-a1b1-30b8ff8a7603,2024-09-25,September,Wednesday,Beer,Corona,2,89.09,0.16,178.18,28.51,149.67,Cash,37,Female,Snowy,0,1.6799865304748005,31-40,False
fa74ec2b-708b-4200-8031-0aa854bf3ce5,2024-10-31,October,Thursday,Beer,Budweiser,1,90.47,0.03,90.47,2.71,87.76,Credit Card,45,Other,Rainy,0,0.9700453188902399,41-50,False
a1b5fda8-a349-42db-bc90-0738f912a7b1,2024-08-04,August,Sunday,Wine,Barefoot,6,53.14,0.03,318.84,9.57,309.27,Cash,58,Other,Cloudy,0,5.819909672563041,51-60,True
31838000-7127-49bc-b2da-740d128b7b98,2024-08-01,August,Thursday,Wine,Barefoot,4,93.63,0.2,374.52,74.9,299.62,Mobile Payment,33,Male,Sunny,0,3.2000427213499947,31-40,False
4d11d95a-6434-45b6-b06b-122d4350506b,2024-08-14,August,Wednesday,Vodka,Grey Goose,5,93.94,0.12,469.7,56.36,413.34,Debit Card,50,Male,Rainy,0,4.4000425803704495,41-50,False
9ff23e55-3aca-401e-8aa4-117fb3fb35fa,2025-04-07,April,Monday,Gin,Tanqueray,3,92.86,0.18,278.58,50.14,228.44,Credit Card,60,Other,Snowy,0,2.460047383157441,51-60,False
2d072d2b-d29c-4121-9238-e644d1f37b14,2024-11-30,November,Saturday,Vodka,Absolut,2,115.24,0.05,230.48,11.52,218.96,Debit Card,48,Other,Sunny,1,1.90003471017008,41-50,True
bf452d88-cd68-4b84-8ffc-fe94476eefb4,2024-09-26,September,Thursday,Brandy,E&J,5,66.47,0.01,332.35,3.32,329.03,Credit Card,62,Other,Snowy,0,4.9500526553332325,61-70,False
3e7f967c-1896-47fa-95b5-7f7ac76a3ea4,2025-01-17,January,Friday,Vodka,Grey Goose,4,116.7,0.24,466.8,112.03,354.77,Cash,43,Other,Snowy,0,3.0400171379605823,41-50,False
567adea0-a36e-44c6-b738-8c120619c78c,2024-12-17,December,Tuesday,Wine,Sutter Home,6,96.44,0.16,578.64,92.58,486.06,Cash,48,Other,Sunny,1,5.040024885939444,41-50,False
f8647f91-da1e-4c70-8a1e-ab4b7b6d11a5,2025-03-20,March,Thursday,Gin,Bombay Sapphire,5,54.09,0.16,270.45,43.27,227.18,Credit Card,52,Other,Rainy,0,4.200036975411352,51-60,False
8b7239a6-ec33-48dc-9704-e7da2350fcc2,2024-09-18,September,Wednesday,Vodka,Grey Goose,5,21.0,0.04,105.0,4.2,100.8,Cash,52,Female,Cloudy,0,4.8,51-60,False
b38f717e-79d3-4d42-b4d0-fd2b9bc820c5,2024-07-13,July,Saturday,Vodka,Absolut,5,70.61,0.06,353.05,21.18,331.87,Mobile Payment,51,Female,Snowy,1,4.700042486899872,51-60,True
7545a3a6-2c31-48c9-86e4-c6fa29280b08,2024-11-01,November,Friday,Whiskey,Jack Daniels,4,93.07,0.04,372.28,14.89,357.39,Credit Card,61,Female,Cloudy,1,3.840012893521006,61-70,False
2ecc0fad-583e-435f-b2b7-532e15e5c26c,2025-05-05,May,Monday,Vodka,Smirnoff,2,45.35,0.1,90.7,9.07,81.63,Credit Card,38,Other,Rainy,0,1.7999999999999998,31-40,False
01b1fb33-07f9-4529-89ab-8774a32fd83f,2025-02-13,February,Thursday,Tequila,Don Julio,4,110.57,0.01,442.28,4.42,437.86,Cash,26,Female,Snowy,0,3.960025323324591,21-30,False
81cbb977-5119-4ffe-8c26-319e3f66b4b4,2024-08-09,August,Friday,Tequila,Patron,3,73.74,0.13,221.22,28.76,192.46,Credit Card,22,Other,Snowy,0,2.609981014374831,21-30,False
4e9886f4-9329-4726-b58c-86ab49943d03,2025-02-25,February,Tuesday,Tequila,Patron,6,22.48,0.18,134.88,24.28,110.6,Cash,46,Other,Rainy,0,4.919928825622775,41-50,False
5cc94a4a-a253-4b55-94ab-84cbc5de92cf,2024-09-19,September,Thursday,Rum,Bacardi,6,101.19,0.0,607.14,0.0,607.14,Cash,36,Female,Rainy,0,6.0,31-40,False
5594c89d-6bd9-4009-99fd-e51bbede074e,2024-06-04,June,Tuesday,Tequila,Jose Cuervo,6,92.48,0.15,554.88,83.23,471.65,Credit Card,36,Male,Sunny,0,5.100021626297577,31-40,False
c1a33a23-6810-43cc-a989-835414ac5ac1,2025-05-06,May,Tuesday,Gin,Bombay Sapphire,2,112.92,0.13,225.84,29.36,196.48,Cash,38,Female,Rainy,0,1.7399929153382925,31-40,False
4c651898-c836-4d69-9c7b-11d3199a3d04,2024-12-20,December,Friday,Whiskey,Chivas Regal,3,26.85,0.06,80.55,4.83,75.72,Cash,42,Male,Rainy,1,2.8201117318435753,41-50,False
1ac3b79e-e2a8-4061-a51c-d67bae32d4df,2025-01-30,January,Thursday,Brandy,Hennessy,3,20.33,0.1,60.99,6.1,54.89,Credit Card,60,Female,Sunny,0,2.6999508116084607,51-60,False
5690a0d8-9f27-47c6-b371-5dc2b4b01846,2024-12-26,December,Thursday,Brandy,E&J,3,76.97,0.08,230.91,18.47,212.44,Credit Card,31,Female,Cloudy,1,2.760036377809536,31-40,False
1f59caa6-d041-4f95-90d4-97f2866f3c87,2025-05-14,May,Wednesday,Wine,Sutter Home,3,93.19,0.2,279.57,55.91,223.66,Credit Card,44,Male,Sunny,0,2.4000429230604143,41-50,False
d4fe3ccf-cb7c-4b89-8d75-06a2a7b53358,2025-05-18,May,Sunday,Vodka,Absolut,6,64.89,0.22,389.34,85.65,303.69,Debit Card,46,Female,Snowy,0,4.680073971336107,41-50,True
d5013db3-56d3-4cbd-b89a-a9efcc924d65,2024-12-29,December,Sunday,Gin,Beefeater,3,103.96,0.24,311.88,74.85,237.03,Debit Card,61,Male,Snowy,1,2.280011542901116,61-70,True
5a6c6e19-d0a0-4491-b67f-de3418ecbd6c,2024-09-09,September,Monday,Whiskey,Jack Daniels,5,44.74,0.21,223.7,46.98,176.72,Cash,59,Male,Rainy,0,3.9499329459097003,51-60,False
b78f7f21-1a9a-4ef3-b324-700748878f4d,2025-01-02,January,Thursday,Vodka,Grey Goose,5,28.98,0.09,144.9,13.04,131.86,Debit Card,54,Female,Snowy,0,4.550034506556246,51-60,False
dfc5d54c-996f-485c-b02b-33eb269a4230,2024-09-19,September,Thursday,Tequila,Jose Cuervo,2,20.71,0.21,41.42,8.7,32.72,Credit Card,53,Male,Cloudy,0,1.5799130854659584,51-60,False
a1d02e38-9c40-418e-9c26-b3326b83cf1e,2025-04-24,April,Thursday,Wine,Barefoot,4,14.86,0.02,59.44,1.19,58.25,Debit Card,27,Male,Rainy,0,3.9199192462987886,21-30,False
2e9afe0b-d90d-4373-b116-2acdbf3a3e6e,2024-09-19,September,Thursday,Brandy,Paul Masson,5,90.84,0.06,454.2,27.25,426.95,Cash,52,Other,Rainy,0,4.700022016732716,51-60,False
c834b393-5679-4c70-a95a-bfe7c348b326,2024-06-27,June,Thursday,Whiskey,Jameson,3,57.79,0.19,173.37,32.94,140.43,Debit Card,38,Female,Sunny,0,2.430005191209552,31-40,False
7672f911-2ae1-47ce-bebd-cba1076580bd,2024-08-03,August,Saturday,Wine,Yellow Tail,3,29.91,0.12,89.73,10.77,78.96,Cash,42,Male,Cloudy,0,2.6399197592778334,41-50,True
975d827c-efcc-45ab-8032-4ae02bae8d05,2024-07-23,July,Tuesday,Beer,Corona,2,61.73,0.2,123.46,24.69,98.77,Mobile Payment,50,Female,Cloudy,1,1.600032399157622,41-50,False
85101287-5eaf-4cc2-a62a-3f260c5b9d60,2024-11-10,November,Sunday,Vodka,Absolut,1,88.51,0.17,88.51,15.05,73.46,Mobile Payment,22,Male,Rainy,1,0.8299627160772793,21-30,True
e2873f76-2ddb-4d99-b155-96c634d5889d,2024-07-05,July,Friday,Gin,Bombay Sapphire,4,55.45,0.09,221.8,19.96,201.84,Cash,48,Male,Sunny,1,3.640036068530207,41-50,False
b636c370-9414-4a71-9e02-764cbc68eff4,2025-02-23,February,Sunday,Vodka,Smirnoff,1,49.61,0.14,49.61,6.95,42.66,Cash,35,Female,Cloudy,0,0.8599072767587179,31-40,True
399cfde8-8dcc-4b26-8be1-7137913fcee6,2024-12-14,December,Saturday,Rum,Bacardi,1,117.23,0.01,117.23,1.17,116.06,Credit Card,44,Male,Snowy,1,0.9900196195513093,41-50,True
46b20880-b023-4562-b5b2-b6f2d674a206,2025-04-21,April,Monday,Beer,Budweiser,1,102.87,0.23,102.87,23.66,79.21,Debit Card,30,Male,Snowy,0,0.7700009721007095,21-30,False
bcf759e0-c1d4-4615-8643-df3252df5b57,2025-01-28,January,Tuesday,Vodka,Smirnoff,2,74.18,0.18,148.36,26.7,121.66,Debit Card,35,Male,Sunny,0,1.6400647074683201,31-40,False
9056e12b-74db-4696-ad8f-cc6f407911b3,2024-07-24,July,Wednesday,Rum,Bacardi,4,37.76,0.08,151.04,12.08,138.96,Mobile Payment,50,Other,Snowy,1,3.6800847457627124,41-50,False
5caccc2b-515a-48d9-8561-dda715bcfb23,2025-01-24,January,Friday,Brandy,Paul Masson,5,13.92,0.22,69.6,15.31,54.29,Credit Card,56,Female,Snowy,0,3.9001436781609193,51-60,False
f437ac08-8bb7-4ac4-ba03-3130cb10ed7d,2024-10-25,October,Friday,Tequila,Don Julio,5,26.29,0.1,131.45,13.14,118.3,Debit Card,30,Female,Snowy,0,4.499809813617345,21-30,False
ee12c370-b850-4f53-a71a-6b481480c583,2024-06-16,June,Sunday,Rum,Malibu,4,90.2,0.02,360.8,7.22,353.58,Credit Card,38,Female,Sunny,0,3.919955654101995,31-40,True
d5ccc1a8-c3ca-487f-b0d3-41b15e1aa1a7,2025-05-08,May,Thursday,Wine,Sutter Home,4,53.17,0.07,212.68,14.89,197.79,Debit Card,59,Male,Cloudy,0,3.7199548617641525,51-60,False
9c072872-a86e-4a94-88b9-e41d76c7a441,2024-08-10,August,Saturday,Whiskey,Chivas Regal,6,113.49,0.21,680.94,143.0,537.94,Mobile Payment,32,Female,Snowy,0,4.739977090492555,31-40,True
d748953c-3104-40e0-b1c0-83b2d3e34a3c,2024-12-27,December,Friday,Rum,Malibu,6,44.58,0.07,267.48,18.72,248.76,Credit Card,44,Other,Cloudy,1,5.580080753701211,41-50,False
54e65992-3768-4c47-b1f0-b1e26cac1218,2025-01-14,January,Tuesday,Vodka,Grey Goose,4,38.11,0.03,152.44,4.57,147.87,Cash,33,Female,Snowy,0,3.880083967462608,31-40,False
cf700800-d593-475a-a941-13ed714564e7,2025-03-26,March,Wednesday,Tequila,Don Julio,2,67.89,0.15,135.78,20.37,115.41,Cash,43,Male,Cloudy,0,1.6999558108705257,41-50,False
1d5f5324-b56d-4aba-93a9-d6a3c7198492,2025-02-12,February,Wednesday,Brandy,Paul Masson,2,85.93,0.02,171.86,3.44,168.42,Cash,32,Other,Sunny,0,1.9599674153380655,31-40,False
1f752ebf-2ce1-4c6f-a37a-b930f6574ae5,2024-09-25,September,Wednesday,Rum,Captain Morgan,2,13.67,0.05,27.34,1.37,25.97,Credit Card,42,Female,Rainy,0,1.8997805413313824,41-50,False
ac04027d-78ec-47ae-8636-dd2ba5b4cda9,2024-06-19,June,Wednesday,Beer,Budweiser,4,37.85,0.24,151.4,36.34,115.06,Cash,62,Male,Snowy,0,3.039894319682959,61-70,False
e6cba34d-981a-428b-bd1c-748bb5ba72bc,2024-11-25,November,Monday,Whiskey,Jack Daniels,5,104.06,0.17,520.3,88.45,431.85,Mobile Payment,29,Male,Cloudy,1,4.150009609840477,21-30,False
c8f3b763-ab4a-4d8b-9080-74783533ef03,2025-04-06,April,Sunday,Tequila,Jose Cuervo,1,49.52,0.02,49.52,0.99,48.53,Cash,52,Male,Sunny,0,0.9800080775444264,51-60,True
acc3d191-8ff7-44f2-94e0-6484d351e20b,2024-09-05,September,Thursday,Rum,Bacardi,5,62.68,0.23,313.4,72.08,241.32,Mobile Payment,47,Female,Cloudy,0,3.8500319081046586,41-50,False
